"CubeId";"devkum"
"PublishingDate";"2022-11-01 14:30"

"Date";"D0";"D1";"Value"
"2016-06";"M0";"EUR1";"1.0901"
"2016-06";"M0";"GBP1";"1.38"
"2016-06";"M0";"DKK100";"14.6586"
"2016-06";"M0";"NOK100";"11.6777"
"2016-06";"M0";"CZK100";"4.0285"
"2016-06";"M0";"HUF100";"0.3473"
"2016-06";"M0";"PLN100";"24.7786"
"2016-06";"M0";"RUB1";"0.0149"
"2016-06";"M0";"SEK100";"11.6823"
"2016-06";"M0";"TRY100";"33.26"
"2016-06";"M0";"USD1";"0.97"
"2016-06";"M0";"CAD1";"0.7523"
"2016-06";"M0";"ARS1";"6.88"
"2016-06";"M0";"BRL100";"28.2682"
"2016-06";"M0";"MXN100";"5.2005"
"2016-06";"M0";"ZAR1";"0.0643"
"2016-06";"M0";"JPY100";"0.9202"
"2016-06";"M0";"AUD1";"0.71772"
"2016-06";"M0";"CNY100";"14.72073"
"2016-06";"M0";"HKD100";"12.4978"
"2016-06";"M0";"KRW100";"0.083"
"2016-06";"M0";"MYR100";"23.7664"
"2016-06";"M0";"NZD1";"0.6821"
"2016-06";"M0";"SGD1";"0.7162"
"2016-06";"M0";"THB100";"2.7483"
"2016-07";"M0";"EUR1";"1.0867"
"2016-07";"M0";"GBP1";"1.2917"
"2016-07";"M0";"DKK100";"14.6067"
"2016-07";"M0";"NOK100";"11.5976"
"2016-07";"M0";"CZK100";"4.0186"
"2016-07";"M0";"HUF100";"0.3456"
"2016-07";"M0";"PLN100";"24.7048"
"2016-07";"M0";"RUB1";"0.0153"
"2016-07";"M0";"SEK100";"11.4705"
"2016-07";"M0";"TRY100";"33.15381"
"2016-07";"M0";"USD1";"0.9821"
"2016-07";"M0";"CAD1";"0.7534"
"2016-07";"M0";"ARS1";"6.5967"
"2016-07";"M0";"BRL100";"29.9476"
"2016-07";"M0";"MXN100";"5.2857"
"2016-07";"M0";"ZAR1";"0.0681"
"2016-07";"M0";"JPY100";"0.94376"
"2016-07";"M0";"AUD1";"0.7395"
"2016-07";"M0";"CNY100";"14.70981"
"2016-07";"M0";"HKD100";"12.66086"
"2016-07";"M0";"KRW100";"0.0859"
"2016-07";"M0";"MYR100";"24.4262"
"2016-07";"M0";"NZD1";"0.7005"
"2016-07";"M0";"SGD1";"0.7269"
"2016-07";"M0";"THB100";"2.8011"
"2016-08";"M0";"EUR1";"1.0876"
"2016-08";"M0";"GBP1";"1.2728"
"2016-08";"M0";"DKK100";"14.617"
"2016-08";"M0";"NOK100";"11.6826"
"2016-08";"M0";"CZK100";"4.0241"
"2016-08";"M0";"HUF100";"0.3505"
"2016-08";"M0";"PLN100";"25.2743"
"2016-08";"M0";"RUB1";"0.0149"
"2016-08";"M0";"SEK100";"11.4596"
"2016-08";"M0";"TRY100";"32.75435"
"2016-08";"M0";"USD1";"0.9703"
"2016-08";"M0";"CAD1";"0.7468"
"2016-08";"M0";"ARS1";"6.54"
"2016-08";"M0";"BRL100";"30.2304"
"2016-08";"M0";"MXN100";"5.2478"
"2016-08";"M0";"ZAR1";"0.0706"
"2016-08";"M0";"JPY100";"0.95842"
"2016-08";"M0";"AUD1";"0.74053"
"2016-08";"M0";"CNY100";"14.61139"
"2016-08";"M0";"HKD100";"12.512"
"2016-08";"M0";"KRW100";"0.0873"
"2016-08";"M0";"MYR100";"24.093"
"2016-08";"M0";"NZD1";"0.7022"
"2016-08";"M0";"SGD1";"0.7202"
"2016-08";"M0";"THB100";"2.7952"
"2016-09";"M0";"EUR1";"1.0922"
"2016-09";"M0";"GBP1";"1.282"
"2016-09";"M0";"DKK100";"14.6659"
"2016-09";"M0";"NOK100";"11.8741"
"2016-09";"M0";"CZK100";"4.0416"
"2016-09";"M0";"HUF100";"0.3538"
"2016-09";"M0";"PLN100";"25.2668"
"2016-09";"M0";"RUB1";"0.0151"
"2016-09";"M0";"SEK100";"11.4168"
"2016-09";"M0";"TRY100";"32.82455"
"2016-09";"M0";"USD1";"0.9743"
"2016-09";"M0";"CAD1";"0.7444"
"2016-09";"M0";"ARS1";"6.4541"
"2016-09";"M0";"BRL100";"29.9727"
"2016-09";"M0";"MXN100";"5.0873"
"2016-09";"M0";"ZAR1";"0.0694"
"2016-09";"M0";"JPY100";"0.95602"
"2016-09";"M0";"AUD1";"0.73961"
"2016-09";"M0";"CNY100";"14.59509"
"2016-09";"M0";"HKD100";"12.561"
"2016-09";"M0";"KRW100";"0.0878"
"2016-09";"M0";"MYR100";"23.6859"
"2016-09";"M0";"NZD1";"0.7125"
"2016-09";"M0";"SGD1";"0.7163"
"2016-09";"M0";"THB100";"2.8045"
"2016-10";"M0";"EUR1";"1.0883"
"2016-10";"M0";"GBP1";"1.2185"
"2016-10";"M0";"DKK100";"14.6267"
"2016-10";"M0";"NOK100";"12.0867"
"2016-10";"M0";"CZK100";"4.0273"
"2016-10";"M0";"HUF100";"0.3546"
"2016-10";"M0";"PLN100";"25.2629"
"2016-10";"M0";"RUB1";"0.0158"
"2016-10";"M0";"SEK100";"11.2214"
"2016-10";"M0";"TRY100";"32.0719"
"2016-10";"M0";"USD1";"0.9867"
"2016-10";"M0";"CAD1";"0.7453"
"2016-10";"M0";"ARS1";"6.4962"
"2016-10";"M0";"BRL100";"30.9381"
"2016-10";"M0";"MXN100";"5.2214"
"2016-10";"M0";"ZAR1";"0.0708"
"2016-10";"M0";"JPY100";"0.95084"
"2016-10";"M0";"AUD1";"0.75175"
"2016-10";"M0";"CNY100";"14.6759"
"2016-10";"M0";"HKD100";"12.72032"
"2016-10";"M0";"KRW100";"0.0876"
"2016-10";"M0";"MYR100";"23.6319"
"2016-10";"M0";"NZD1";"0.7063"
"2016-10";"M0";"SGD1";"0.7131"
"2016-10";"M0";"THB100";"2.8133"
"2016-11";"M0";"EUR1";"1.0759"
"2016-11";"M0";"GBP1";"1.2374"
"2016-11";"M0";"DKK100";"14.46"
"2016-11";"M0";"NOK100";"11.8477"
"2016-11";"M0";"CZK100";"3.979"
"2016-11";"M0";"HUF100";"0.3485"
"2016-11";"M0";"PLN100";"24.5223"
"2016-11";"M0";"RUB1";"0.0155"
"2016-11";"M0";"SEK100";"10.925"
"2016-11";"M0";"TRY100";"30.32591"
"2016-11";"M0";"USD1";"0.9958"
"2016-11";"M0";"CAD1";"0.7406"
"2016-11";"M0";"ARS1";"6.4991"
"2016-11";"M0";"BRL100";"29.7818"
"2016-11";"M0";"MXN100";"4.9618"
"2016-11";"M0";"ZAR1";"0.0715"
"2016-11";"M0";"JPY100";"0.92071"
"2016-11";"M0";"AUD1";"0.75085"
"2016-11";"M0";"CNY100";"14.57818"
"2016-11";"M0";"HKD100";"12.84192"
"2016-11";"M0";"KRW100";"0.0855"
"2016-11";"M0";"MYR100";"22.9545"
"2016-11";"M0";"NZD1";"0.7123"
"2016-11";"M0";"SGD1";"0.7061"
"2016-11";"M0";"THB100";"2.8175"
"2016-12";"M0";"EUR1";"1.0754"
"2016-12";"M0";"GBP1";"1.2719"
"2016-12";"M0";"DKK100";"14.4627"
"2016-12";"M0";"NOK100";"11.9077"
"2016-12";"M0";"CZK100";"3.9785"
"2016-12";"M0";"HUF100";"0.3446"
"2016-12";"M0";"PLN100";"24.2427"
"2016-12";"M0";"RUB1";"0.0165"
"2016-12";"M0";"SEK100";"11.0741"
"2016-12";"M0";"TRY100";"29.14318"
"2016-12";"M0";"USD1";"1.0193"
"2016-12";"M0";"CAD1";"0.7636"
"2016-12";"M0";"ARS1";"6.4318"
"2016-12";"M0";"BRL100";"30.3318"
"2016-12";"M0";"MXN100";"4.9682"
"2016-12";"M0";"ZAR1";"0.0735"
"2016-12";"M0";"JPY100";"0.87818"
"2016-12";"M0";"AUD1";"0.74822"
"2016-12";"M0";"CNY100";"14.73886"
"2016-12";"M0";"HKD100";"13.13666"
"2016-12";"M0";"KRW100";"0.086"
"2016-12";"M0";"MYR100";"22.8141"
"2016-12";"M0";"NZD1";"0.7173"
"2016-12";"M0";"SGD1";"0.7098"
"2016-12";"M0";"THB100";"2.8466"
"2017-01";"M0";"EUR1";"1.0713"
"2017-01";"M0";"GBP1";"1.2439"
"2017-01";"M0";"DKK100";"14.4077"
"2017-01";"M0";"NOK100";"11.9"
"2017-01";"M0";"CZK100";"3.9643"
"2017-01";"M0";"HUF100";"0.3467"
"2017-01";"M0";"PLN100";"24.5173"
"2017-01";"M0";"RUB1";"0.0169"
"2017-01";"M0";"SEK100";"11.2655"
"2017-01";"M0";"TRY100";"26.87773"
"2017-01";"M0";"USD1";"1.0086"
"2017-01";"M0";"CAD1";"0.7633"
"2017-01";"M0";"ARS1";"6.3405"
"2017-01";"M0";"BRL100";"31.4955"
"2017-01";"M0";"MXN100";"4.7205"
"2017-01";"M0";"ZAR1";"0.0743"
"2017-01";"M0";"JPY100";"0.87646"
"2017-01";"M0";"AUD1";"0.75088"
"2017-01";"M0";"CNY100";"14.63364"
"2017-01";"M0";"HKD100";"13.00397"
"2017-01";"M0";"KRW100";"0.0853"
"2017-01";"M0";"MYR100";"22.6195"
"2017-01";"M0";"NZD1";"0.7174"
"2017-01";"M0";"SGD1";"0.7055"
"2017-01";"M0";"THB100";"2.8432"
"2017-02";"M0";"EUR1";"1.0659"
"2017-02";"M0";"GBP1";"1.2509"
"2017-02";"M0";"DKK100";"14.337"
"2017-02";"M0";"NOK100";"12.027"
"2017-02";"M0";"CZK100";"3.9447"
"2017-02";"M0";"HUF100";"0.3456"
"2017-02";"M0";"PLN100";"24.7345"
"2017-02";"M0";"RUB1";"0.0172"
"2017-02";"M0";"SEK100";"11.2525"
"2017-02";"M0";"TRY100";"27.314"
"2017-02";"M0";"USD1";"1.0017"
"2017-02";"M0";"CAD1";"0.7646"
"2017-02";"M0";"ARS1";"6.4225"
"2017-02";"M0";"BRL100";"32.255"
"2017-02";"M0";"MXN100";"4.9305"
"2017-02";"M0";"ZAR1";"0.0759"
"2017-02";"M0";"JPY100";"0.88628"
"2017-02";"M0";"AUD1";"0.76768"
"2017-02";"M0";"CNY100";"14.5826"
"2017-02";"M0";"HKD100";"12.91038"
"2017-02";"M0";"KRW100";"0.0876"
"2017-02";"M0";"MYR100";"22.538"
"2017-02";"M0";"NZD1";"0.7235"
"2017-02";"M0";"SGD1";"0.708"
"2017-02";"M0";"THB100";"2.8608"
"2017-03";"M0";"EUR1";"1.0706"
"2017-03";"M0";"GBP1";"1.2365"
"2017-03";"M0";"DKK100";"14.3996"
"2017-03";"M0";"NOK100";"11.7843"
"2017-03";"M0";"CZK100";"3.9619"
"2017-03";"M0";"HUF100";"0.3457"
"2017-03";"M0";"PLN100";"24.9613"
"2017-03";"M0";"RUB1";"0.0173"
"2017-03";"M0";"SEK100";"11.2365"
"2017-03";"M0";"TRY100";"27.29739"
"2017-03";"M0";"USD1";"1.0021"
"2017-03";"M0";"CAD1";"0.7486"
"2017-03";"M0";"ARS1";"6.4487"
"2017-03";"M0";"BRL100";"32.0435"
"2017-03";"M0";"MXN100";"5.187"
"2017-03";"M0";"ZAR1";"0.0776"
"2017-03";"M0";"JPY100";"0.88704"
"2017-03";"M0";"AUD1";"0.76364"
"2017-03";"M0";"CNY100";"14.538"
"2017-03";"M0";"HKD100";"12.90316"
"2017-03";"M0";"KRW100";"0.0883"
"2017-03";"M0";"MYR100";"22.5774"
"2017-03";"M0";"NZD1";"0.7018"
"2017-03";"M0";"SGD1";"0.713"
"2017-03";"M0";"THB100";"2.8721"
"2017-04";"M0";"EUR1";"1.0723"
"2017-04";"M0";"GBP1";"1.2637"
"2017-04";"M0";"DKK100";"14.4175"
"2017-04";"M0";"NOK100";"11.67"
"2017-04";"M0";"CZK100";"3.9959"
"2017-04";"M0";"HUF100";"0.3442"
"2017-04";"M0";"PLN100";"25.2885"
"2017-04";"M0";"RUB1";"0.0177"
"2017-04";"M0";"SEK100";"11.178"
"2017-04";"M0";"TRY100";"27.386"
"2017-04";"M0";"USD1";"1.0008"
"2017-04";"M0";"CAD1";"0.7457"
"2017-04";"M0";"ARS1";"6.5255"
"2017-04";"M0";"BRL100";"31.915"
"2017-04";"M0";"MXN100";"5.3395"
"2017-04";"M0";"ZAR1";"0.0743"
"2017-04";"M0";"JPY100";"0.90895"
"2017-04";"M0";"AUD1";"0.75416"
"2017-04";"M0";"CNY100";"14.53885"
"2017-04";"M0";"HKD100";"12.87353"
"2017-04";"M0";"KRW100";"0.0882"
"2017-04";"M0";"MYR100";"22.7155"
"2017-04";"M0";"NZD1";"0.6978"
"2017-04";"M0";"SGD1";"0.7157"
"2017-04";"M0";"THB100";"2.904"
"2017-05";"M0";"EUR1";"1.0897"
"2017-05";"M0";"GBP1";"1.2754"
"2017-05";"M0";"DKK100";"14.6474"
"2017-05";"M0";"NOK100";"11.6"
"2017-05";"M0";"CZK100";"4.0955"
"2017-05";"M0";"HUF100";"0.3515"
"2017-05";"M0";"PLN100";"25.9274"
"2017-05";"M0";"RUB1";"0.0173"
"2017-05";"M0";"SEK100";"11.2309"
"2017-05";"M0";"TRY100";"27.64174"
"2017-05";"M0";"USD1";"0.9867"
"2017-05";"M0";"CAD1";"0.7252"
"2017-05";"M0";"ARS1";"6.2935"
"2017-05";"M0";"BRL100";"30.8087"
"2017-05";"M0";"MXN100";"5.2557"
"2017-05";"M0";"ZAR1";"0.0743"
"2017-05";"M0";"JPY100";"0.87907"
"2017-05";"M0";"AUD1";"0.73357"
"2017-05";"M0";"CNY100";"14.3327"
"2017-05";"M0";"HKD100";"12.67364"
"2017-05";"M0";"KRW100";"0.0875"
"2017-05";"M0";"MYR100";"22.8543"
"2017-05";"M0";"NZD1";"0.685"
"2017-05";"M0";"SGD1";"0.7073"
"2017-05";"M0";"THB100";"2.862"
"2017-06";"M0";"EUR1";"1.0875"
"2017-06";"M0";"GBP1";"1.239"
"2017-06";"M0";"DKK100";"14.6214"
"2017-06";"M0";"NOK100";"11.4491"
"2017-06";"M0";"CZK100";"4.1401"
"2017-06";"M0";"HUF100";"0.3528"
"2017-06";"M0";"PLN100";"25.83"
"2017-06";"M0";"RUB1";"0.0167"
"2017-06";"M0";"SEK100";"11.1491"
"2017-06";"M0";"TRY100";"27.50091"
"2017-06";"M0";"USD1";"0.9682"
"2017-06";"M0";"CAD1";"0.7277"
"2017-06";"M0";"ARS1";"6.0136"
"2017-06";"M0";"BRL100";"29.4045"
"2017-06";"M0";"MXN100";"5.3373"
"2017-06";"M0";"ZAR1";"0.0751"
"2017-06";"M0";"JPY100";"0.87316"
"2017-06";"M0";"AUD1";"0.73176"
"2017-06";"M0";"CNY100";"14.23155"
"2017-06";"M0";"HKD100";"12.41427"
"2017-06";"M0";"KRW100";"0.0855"
"2017-06";"M0";"MYR100";"22.6286"
"2017-06";"M0";"NZD1";"0.6996"
"2017-06";"M0";"SGD1";"0.6997"
"2017-06";"M0";"THB100";"2.8469"
"2017-07";"M0";"EUR1";"1.1054"
"2017-07";"M0";"GBP1";"1.2475"
"2017-07";"M0";"DKK100";"14.8648"
"2017-07";"M0";"NOK100";"11.7576"
"2017-07";"M0";"CZK100";"4.2377"
"2017-07";"M0";"HUF100";"0.3604"
"2017-07";"M0";"PLN100";"26.091"
"2017-07";"M0";"RUB1";"0.0161"
"2017-07";"M0";"SEK100";"11.53"
"2017-07";"M0";"TRY100";"26.95095"
"2017-07";"M0";"USD1";"0.9607"
"2017-07";"M0";"CAD1";"0.7549"
"2017-07";"M0";"ARS1";"5.6062"
"2017-07";"M0";"BRL100";"29.9333"
"2017-07";"M0";"MXN100";"5.3838"
"2017-07";"M0";"ZAR1";"0.0731"
"2017-07";"M0";"JPY100";"0.85384"
"2017-07";"M0";"AUD1";"0.74848"
"2017-07";"M0";"CNY100";"14.19876"
"2017-07";"M0";"HKD100";"12.30242"
"2017-07";"M0";"KRW100";"0.0847"
"2017-07";"M0";"MYR100";"22.3895"
"2017-07";"M0";"NZD1";"0.7061"
"2017-07";"M0";"SGD1";"0.7001"
"2017-07";"M0";"THB100";"2.8464"
"2017-08";"M0";"EUR1";"1.1396"
"2017-08";"M0";"GBP1";"1.2513"
"2017-08";"M0";"DKK100";"15.3209"
"2017-08";"M0";"NOK100";"12.2257"
"2017-08";"M0";"CZK100";"4.3639"
"2017-08";"M0";"HUF100";"0.3746"
"2017-08";"M0";"PLN100";"26.7117"
"2017-08";"M0";"RUB1";"0.0162"
"2017-08";"M0";"SEK100";"11.9322"
"2017-08";"M0";"TRY100";"27.4787"
"2017-08";"M0";"USD1";"0.9648"
"2017-08";"M0";"CAD1";"0.7652"
"2017-08";"M0";"ARS1";"5.5348"
"2017-08";"M0";"BRL100";"30.5957"
"2017-08";"M0";"MXN100";"5.4161"
"2017-08";"M0";"ZAR1";"0.0729"
"2017-08";"M0";"JPY100";"0.87818"
"2017-08";"M0";"AUD1";"0.76367"
"2017-08";"M0";"CNY100";"14.46622"
"2017-08";"M0";"HKD100";"12.33549"
"2017-08";"M0";"KRW100";"0.0852"
"2017-08";"M0";"MYR100";"22.5191"
"2017-08";"M0";"NZD1";"0.7048"
"2017-08";"M0";"SGD1";"0.7088"
"2017-08";"M0";"THB100";"2.9003"
"2017-09";"M0";"EUR1";"1.1468"
"2017-09";"M0";"GBP1";"1.2797"
"2017-09";"M0";"DKK100";"15.4152"
"2017-09";"M0";"NOK100";"12.2876"
"2017-09";"M0";"CZK100";"4.397"
"2017-09";"M0";"HUF100";"0.3719"
"2017-09";"M0";"PLN100";"26.8505"
"2017-09";"M0";"RUB1";"0.0167"
"2017-09";"M0";"SEK100";"12.03"
"2017-09";"M0";"TRY100";"27.69762"
"2017-09";"M0";"USD1";"0.9622"
"2017-09";"M0";"CAD1";"0.7829"
"2017-09";"M0";"ARS1";"5.5829"
"2017-09";"M0";"BRL100";"30.7048"
"2017-09";"M0";"MXN100";"5.3952"
"2017-09";"M0";"ZAR1";"0.0732"
"2017-09";"M0";"JPY100";"0.86942"
"2017-09";"M0";"AUD1";"0.76699"
"2017-09";"M0";"CNY100";"14.66752"
"2017-09";"M0";"HKD100";"12.31497"
"2017-09";"M0";"KRW100";"0.0849"
"2017-09";"M0";"MYR100";"22.8286"
"2017-09";"M0";"NZD1";"0.6979"
"2017-09";"M0";"SGD1";"0.7127"
"2017-09";"M0";"THB100";"2.9028"
"2017-10";"M0";"EUR1";"1.1542"
"2017-10";"M0";"GBP1";"1.2958"
"2017-10";"M0";"DKK100";"15.5086"
"2017-10";"M0";"NOK100";"12.2791"
"2017-10";"M0";"CZK100";"4.4774"
"2017-10";"M0";"HUF100";"0.3724"
"2017-10";"M0";"PLN100";"27.0591"
"2017-10";"M0";"RUB1";"0.017"
"2017-10";"M0";"SEK100";"12.0068"
"2017-10";"M0";"TRY100";"26.69818"
"2017-10";"M0";"USD1";"0.9817"
"2017-10";"M0";"CAD1";"0.78"
"2017-10";"M0";"ARS1";"5.6318"
"2017-10";"M0";"BRL100";"30.7727"
"2017-10";"M0";"MXN100";"5.2218"
"2017-10";"M0";"ZAR1";"0.0717"
"2017-10";"M0";"JPY100";"0.86936"
"2017-10";"M0";"AUD1";"0.76435"
"2017-10";"M0";"CNY100";"14.83391"
"2017-10";"M0";"HKD100";"12.57775"
"2017-10";"M0";"KRW100";"0.0866"
"2017-10";"M0";"MYR100";"23.2091"
"2017-10";"M0";"NZD1";"0.6913"
"2017-10";"M0";"SGD1";"0.7217"
"2017-10";"M0";"THB100";"2.9542"
"2017-11";"M0";"EUR1";"1.1643"
"2017-11";"M0";"GBP1";"1.3116"
"2017-11";"M0";"DKK100";"15.6468"
"2017-11";"M0";"NOK100";"12.1209"
"2017-11";"M0";"CZK100";"4.5577"
"2017-11";"M0";"HUF100";"0.3734"
"2017-11";"M0";"PLN100";"27.5364"
"2017-11";"M0";"RUB1";"0.0168"
"2017-11";"M0";"SEK100";"11.8264"
"2017-11";"M0";"TRY100";"25.49182"
"2017-11";"M0";"USD1";"0.9919"
"2017-11";"M0";"CAD1";"0.7769"
"2017-11";"M0";"ARS1";"5.6691"
"2017-11";"M0";"BRL100";"30.3909"
"2017-11";"M0";"MXN100";"5.2377"
"2017-11";"M0";"ZAR1";"0.0704"
"2017-11";"M0";"JPY100";"0.87919"
"2017-11";"M0";"AUD1";"0.7561"
"2017-11";"M0";"CNY100";"14.97659"
"2017-11";"M0";"HKD100";"12.71043"
"2017-11";"M0";"KRW100";"0.09"
"2017-11";"M0";"MYR100";"23.795"
"2017-11";"M0";"NZD1";"0.6832"
"2017-11";"M0";"SGD1";"0.7316"
"2017-11";"M0";"THB100";"3.0144"
"2017-12";"M0";"EUR1";"1.169"
"2017-12";"M0";"GBP1";"1.3237"
"2017-12";"M0";"DKK100";"15.6962"
"2017-12";"M0";"NOK100";"11.8662"
"2017-12";"M0";"CZK100";"4.5523"
"2017-12";"M0";"HUF100";"0.3736"
"2017-12";"M0";"PLN100";"27.7971"
"2017-12";"M0";"RUB1";"0.0169"
"2017-12";"M0";"SEK100";"11.7629"
"2017-12";"M0";"TRY100";"25.67524"
"2017-12";"M0";"USD1";"0.9869"
"2017-12";"M0";"CAD1";"0.7726"
"2017-12";"M0";"ARS1";"5.5971"
"2017-12";"M0";"BRL100";"29.9429"
"2017-12";"M0";"MXN100";"5.1543"
"2017-12";"M0";"ZAR1";"0.0753"
"2017-12";"M0";"JPY100";"0.87375"
"2017-12";"M0";"AUD1";"0.75532"
"2017-12";"M0";"CNY100";"14.97162"
"2017-12";"M0";"HKD100";"12.62995"
"2017-12";"M0";"KRW100";"0.091"
"2017-12";"M0";"MYR100";"24.1952"
"2017-12";"M0";"NZD1";"0.688"
"2017-12";"M0";"SGD1";"0.7329"
"2017-12";"M0";"THB100";"3.0227"
"2018-01";"M0";"EUR1";"1.1725"
"2018-01";"M0";"GBP1";"1.3268"
"2018-01";"M0";"DKK100";"15.7459"
"2018-01";"M0";"NOK100";"12.1523"
"2018-01";"M0";"CZK100";"4.6051"
"2018-01";"M0";"HUF100";"0.3795"
"2018-01";"M0";"PLN100";"28.1536"
"2018-01";"M0";"RUB1";"0.017"
"2018-01";"M0";"SEK100";"11.9317"
"2018-01";"M0";"TRY100";"25.47364"
"2018-01";"M0";"USD1";"0.9616"
"2018-01";"M0";"CAD1";"0.7726"
"2018-01";"M0";"ARS1";"5.0659"
"2018-01";"M0";"BRL100";"29.8435"
"2018-01";"M0";"MXN100";"5.0826"
"2018-01";"M0";"ZAR1";"0.0789"
"2018-01";"M0";"JPY100";"0.86685"
"2018-01";"M0";"AUD1";"0.76443"
"2018-01";"M0";"CNY100";"14.92335"
"2018-01";"M0";"HKD100";"12.30219"
"2018-01";"M0";"KRW100";"0.0901"
"2018-01";"M0";"MYR100";"24.3036"
"2018-01";"M0";"NZD1";"0.6978"
"2018-01";"M0";"SGD1";"0.7273"
"2018-01";"M0";"THB100";"3.0139"
"2018-02";"M0";"EUR1";"1.1544"
"2018-02";"M0";"GBP1";"1.3068"
"2018-02";"M0";"DKK100";"15.5045"
"2018-02";"M0";"NOK100";"11.9325"
"2018-02";"M0";"CZK100";"4.5593"
"2018-02";"M0";"HUF100";"0.3705"
"2018-02";"M0";"PLN100";"27.708"
"2018-02";"M0";"RUB1";"0.0165"
"2018-02";"M0";"SEK100";"11.6225"
"2018-02";"M0";"TRY100";"24.687"
"2018-02";"M0";"USD1";"0.9341"
"2018-02";"M0";"CAD1";"0.7437"
"2018-02";"M0";"ARS1";"4.713"
"2018-02";"M0";"BRL100";"28.74"
"2018-02";"M0";"MXN100";"5.0135"
"2018-02";"M0";"ZAR1";"0.0791"
"2018-02";"M0";"JPY100";"0.86558"
"2018-02";"M0";"AUD1";"0.73606"
"2018-02";"M0";"CNY100";"14.78685"
"2018-02";"M0";"HKD100";"11.94241"
"2018-02";"M0";"KRW100";"0.0866"
"2018-02";"M0";"MYR100";"23.867"
"2018-02";"M0";"NZD1";"0.6833"
"2018-02";"M0";"SGD1";"0.7081"
"2018-02";"M0";"THB100";"2.967"
"2018-03";"M0";"EUR1";"1.1682"
"2018-03";"M0";"GBP1";"1.3229"
"2018-03";"M0";"DKK100";"15.6818"
"2018-03";"M0";"NOK100";"12.1809"
"2018-03";"M0";"CZK100";"4.5944"
"2018-03";"M0";"HUF100";"0.3742"
"2018-03";"M0";"PLN100";"27.7477"
"2018-03";"M0";"RUB1";"0.0166"
"2018-03";"M0";"SEK100";"11.4909"
"2018-03";"M0";"TRY100";"24.32727"
"2018-03";"M0";"USD1";"0.9471"
"2018-03";"M0";"CAD1";"0.7326"
"2018-03";"M0";"ARS1";"4.6832"
"2018-03";"M0";"BRL100";"28.9"
"2018-03";"M0";"MXN100";"5.0882"
"2018-03";"M0";"ZAR1";"0.0799"
"2018-03";"M0";"JPY100";"0.89338"
"2018-03";"M0";"AUD1";"0.73466"
"2018-03";"M0";"CNY100";"14.99727"
"2018-03";"M0";"HKD100";"12.07861"
"2018-03";"M0";"KRW100";"0.0883"
"2018-03";"M0";"MYR100";"24.2591"
"2018-03";"M0";"NZD1";"0.6871"
"2018-03";"M0";"SGD1";"0.7202"
"2018-03";"M0";"THB100";"3.0281"
"2018-04";"M0";"EUR1";"1.18815"
"2018-04";"M0";"GBP1";"1.36177"
"2018-04";"M0";"DKK100";"15.9527"
"2018-04";"M0";"NOK100";"12.34118"
"2018-04";"M0";"CZK100";"4.68582"
"2018-04";"M0";"HUF100";"0.38124"
"2018-04";"M0";"PLN100";"28.32322"
"2018-04";"M0";"RUB1";"0.01592"
"2018-04";"M0";"SEK100";"11.45645"
"2018-04";"M0";"TRY100";"23.8008"
"2018-04";"M0";"USD1";"0.96756"
"2018-04";"M0";"CAD1";"0.75949"
"2018-04";"M0";"ARS1";"1.1675"
"2018-04";"M0";"BRL100";"28.46353"
"2018-04";"M0";"MXN100";"5.26641"
"2018-04";"M0";"ZAR1";"0.08"
"2018-04";"M0";"JPY100";"0.89948"
"2018-04";"M0";"AUD1";"0.74355"
"2018-04";"M0";"CNY100";"15.37064"
"2018-04";"M0";"HKD100";"12.32817"
"2018-04";"M0";"KRW100";"0.09057"
"2018-04";"M0";"MYR100";"24.89409"
"2018-04";"M0";"NZD1";"0.70108"
"2018-04";"M0";"SGD1";"0.73544"
"2018-04";"M0";"THB100";"3.09016"
"2018-05";"M0";"EUR1";"1.17862"
"2018-05";"M0";"GBP1";"1.34237"
"2018-05";"M0";"DKK100";"15.82485"
"2018-05";"M0";"NOK100";"12.30857"
"2018-05";"M0";"CZK100";"4.59836"
"2018-05";"M0";"HUF100";"0.37214"
"2018-05";"M0";"PLN100";"27.50724"
"2018-05";"M0";"RUB1";"0.01599"
"2018-05";"M0";"SEK100";"11.38375"
"2018-05";"M0";"TRY100";"22.49651"
"2018-05";"M0";"USD1";"0.99689"
"2018-05";"M0";"CAD1";"0.77479"
"2018-05";"M0";"ARS1";"0.04281"
"2018-05";"M0";"BRL100";"27.52074"
"2018-05";"M0";"MXN100";"5.10817"
"2018-05";"M0";"ZAR1";"0.07959"
"2018-05";"M0";"JPY100";"0.90923"
"2018-05";"M0";"AUD1";"0.75066"
"2018-05";"M0";"CNY100";"15.63992"
"2018-05";"M0";"HKD100";"12.70108"
"2018-05";"M0";"KRW100";"0.09259"
"2018-05";"M0";"MYR100";"25.16152"
"2018-05";"M0";"NZD1";"0.69306"
"2018-05";"M0";"SGD1";"0.74462"
"2018-05";"M0";"THB100";"3.11916"
"2018-06";"M0";"EUR1";"1.15552"
"2018-06";"M0";"GBP1";"1.31505"
"2018-06";"M0";"DKK100";"15.51209"
"2018-06";"M0";"NOK100";"12.19559"
"2018-06";"M0";"CZK100";"4.48094"
"2018-06";"M0";"HUF100";"0.35812"
"2018-06";"M0";"PLN100";"26.84383"
"2018-06";"M0";"RUB1";"0.01576"
"2018-06";"M0";"SEK100";"11.24077"
